pedido_id,producto_id,cantidad,precio_unitario,total_producto
4702,1610,1,1868.93,1868.93
4703,404,1,1430.34,1430.34
4704,609,1,2246.95,2246.95
4704,606,1,1213.74,1213.74
4704,604,1,4326.67,4326.67
4705,903,1,4147.26,4147.26
4706,608,1,3110.68,3110.68
4706,607,1,1236.91,1236.91
4706,605,1,3363.29,3363.29
4707,1902,1,3262.94,3262.94
4707,1905,1,1960.29,1960.29
4708,1402,1,2426.96,2426.96
4708,1408,1,3726.67,3726.67
4709,1010,1,1035.63,1035.63
4710,1903,1,2242.54,2242.54
4711,1604,1,1647.86,1647.86
4712,807,1,3018.18,3018.18
4713,1008,1,3228.1,3228.1
4713,1010,1,1035.63,1035.63
4714,1603,1,1270.64,1270.64
4714,1604,1,1647.86,1647.86
4714,1605,1,2384.43,2384.43
4715,802,1,3532.64,3532.64
4715,810,1,1639.62,1639.62
4715,809,1,3591.88,3591.88
4716,1505,1,4545.86,4545.86
4716,1506,1,1130.52,1130.52
4717,109,1,1454.3,1454.3
4717,102,1,2803.33,2803.33
4717,107,1,1206.94,1206.94
4718,606,1,1213.74,1213.74
4719,1909,1,773.53,773.53
4719,1906,1,4589.11,4589.11
4720,704,1,4554.36,4554.36
4720,707,1,3059.99,3059.99
4720,705,1,2538.98,2538.98
4721,305,1,2879.27,2879.27
4721,302,1,4094.34,4094.34
4722,1201,1,2350.76,2350.76
4722,1205,1,2930.25,2930.25
4723,1701,1,1416.67,1416.67
4723,1704,1,1022.79,1022.79
4723,1709,1,3319.66,3319.66
4724,701,1,3524.28,3524.28
4725,708,1,1070.28,1070.28
4725,705,1,2538.98,2538.98
4725,707,1,3059.99,3059.99
4726,710,1,3321.37,3321.37
4727,502,1,5078.85,5078.85
4727,506,1,1320.62,1320.62
4728,208,1,4694.22,4694.22
4728,204,1,2910.38,2910.38
4729,1807,1,1574.08,1574.08
4729,1804,1,2743.26,2743.26
4729,1806,1,3848.03,3848.03
4730,1208,1,1352.46,1352.46
4730,1206,1,4984.67,4984.67
4730,1201,1,2350.76,2350.76
4731,1908,1,3892.84,3892.84
4731,1903,1,2242.54,2242.54
4731,1909,1,773.53,773.53
4732,1904,1,3971.86,3971.86
4732,1903,1,2242.54,2242.54
4733,1709,1,3319.66,3319.66
4734,705,1,2538.98,2538.98
4735,1307,1,3964.57,3964.57
4735,1304,1,3431.27,3431.27
4735,1302,1,3366.99,3366.99
4736,1301,1,3993.25,3993.25
4737,1008,1,3228.1,3228.1
4738,108,1,4860.8,4860.8
4738,101,1,2032.62,2032.62
4739,602,1,2419.05,2419.05
4739,601,1,3024.91,3024.91
4740,1210,1,3383.16,3383.16
4741,1309,1,4001.42,4001.42
4741,1306,1,962.64,962.64
4741,1308,1,1288.96,1288.96
4742,509,1,1930.11,1930.11
4742,510,1,3746.72,3746.72
4743,910,1,1234.63,1234.63
4743,903,1,4147.26,4147.26
4744,1909,1,773.53,773.53
4744,1905,1,1960.29,1960.29
4745,1206,1,4984.67,4984.67
4746,809,1,3591.88,3591.88
4746,803,1,1086.08,1086.08
4746,804,1,1695.63,1695.63
4747,310,1,3120.17,3120.17
4748,1204,1,3687.04,3687.04
4749,1003,1,2996.95,2996.95
4749,1006,1,2912.78,2912.78
4749,1008,1,3228.1,3228.1
4750,1004,1,3790.9,3790.9
4750,1008,1,3228.1,3228.1
4750,1003,1,2996.95,2996.95
4751,1207,1,3902.84,3902.84
4752,205,1,3650.06,3650.06
4752,206,1,2809.44,2809.44
4753,1902,1,3262.94,3262.94
4754,1201,1,2350.76,2350.76
4754,1207,1,3902.84,3902.84
4754,1210,1,3383.16,3383.16
4755,201,1,4394.81,4394.81
4756,1208,1,1352.46,1352.46
4757,1102,1,1364.77,1364.77
4757,1107,1,2977.86,2977.86
4758,1403,1,4215.06,4215.06
4758,1402,1,2426.96,2426.96
4759,205,1,3650.06,3650.06
4759,201,1,4394.81,4394.81
4760,1607,1,2791.5,2791.5
4761,1405,1,3091.63,3091.63
4761,1409,1,2324.63,2324.63
4761,1408,1,3726.67,3726.67
4762,1808,1,4007.55,4007.55
4763,1409,1,2324.63,2324.63
4763,1403,1,4215.06,4215.06
4764,902,1,3127.27,3127.27
4765,805,1,2540.63,2540.63
4766,606,1,1213.74,1213.74
4766,605,1,3363.29,3363.29
4767,1107,1,2977.86,2977.86
4768,703,1,4240.62,4240.62
4768,704,1,4554.36,4554.36
4768,710,1,3321.37,3321.37
4769,503,1,4197.81,4197.81
4769,509,1,1930.11,1930.11
4770,1802,1,875.92,875.92
4770,1803,1,3326.89,3326.89
4770,1809,1,3170.41,3170.41
4771,406,1,4084.06,4084.06
4772,2007,1,2641.9,2641.9
4772,2008,1,4840.87,4840.87
4772,2009,1,3121.17,3121.17
4773,909,1,1364.03,1364.03
4774,1108,1,4021.08,4021.08
4774,1107,1,2977.86,2977.86
4775,1906,1,4589.11,4589.11
4775,1903,1,2242.54,2242.54
4775,1908,1,3892.84,3892.84
4776,1708,1,1364.71,1364.71
4777,706,1,4247.5,4247.5
4777,705,1,2538.98,2538.98
4778,1105,1,4036.63,4036.63
4778,1108,1,4021.08,4021.08
4779,1407,1,1181.01,1181.01
4780,1105,1,4036.63,4036.63
4780,1107,1,2977.86,2977.86
4780,1104,1,3429.75,3429.75
4781,808,1,4346.71,4346.71
4781,803,1,1086.08,1086.08
4782,202,1,4921.05,4921.05
4782,206,1,2809.44,2809.44
4782,209,1,1354.11,1354.11
4783,1702,1,2615.56,2615.56
4783,1704,1,1022.79,1022.79
4783,1705,1,1549.01,1549.01
4784,1208,1,1352.46,1352.46
4784,1207,1,3902.84,3902.84
4785,508,1,4453.14,4453.14
4785,506,1,1320.62,1320.62
4785,505,1,3920.32,3920.32
4786,1105,1,4036.63,4036.63
4786,1103,1,4175.85,4175.85
4787,1606,1,879.42,879.42
4787,1603,1,1270.64,1270.64
4787,1605,1,2384.43,2384.43
4788,1804,1,2743.26,2743.26
4788,1806,1,3848.03,3848.03
4789,1304,1,3431.27,3431.27
4789,1303,1,4791.21,4791.21
4790,1702,1,2615.56,2615.56
4790,1705,1,1549.01,1549.01
4791,1002,1,3587.52,3587.52
4791,1005,1,1416.14,1416.14
4792,1407,1,1181.01,1181.01
4793,810,1,1639.62,1639.62
4793,808,1,4346.71,4346.71
4793,804,1,1695.63,1695.63
4794,802,1,3532.64,3532.64
4794,806,1,953.08,953.08
4794,807,1,3018.18,3018.18
4795,1409,1,2324.63,2324.63
4795,1403,1,4215.06,4215.06
4796,1108,1,4021.08,4021.08
4796,1106,1,3418.45,3418.45
4797,2008,1,4840.87,4840.87
4797,2010,1,4107.47,4107.47
4798,509,1,1930.11,1930.11
4798,503,1,4197.81,4197.81
4798,510,1,3746.72,3746.72
4799,1909,1,773.53,773.53
4800,702,1,1963.01,1963.01
4801,1902,1,3262.94,3262.94
4801,1909,1,773.53,773.53
4801,1910,1,1459.75,1459.75
4802,1505,1,4545.86,4545.86
4803,1710,1,3115.43,3115.43
4803,1705,1,1549.01,1549.01
4803,1707,1,1956.42,1956.42
4804,1508,1,4562.2,4562.2
4805,1002,1,3587.52,3587.52
4805,1009,1,1146.89,1146.89
4806,1507,1,3248.33,3248.33
4806,1501,1,3835.32,3835.32
4806,1505,1,4545.86,4545.86
4807,505,1,3920.32,3920.32
4807,509,1,1930.11,1930.11
4808,1206,1,4984.67,4984.67
4809,1204,1,3687.04,3687.04
4809,1202,1,3345.06,3345.06
4809,1207,1,3902.84,3902.84
4810,1708,1,1364.71,1364.71
4810,1707,1,1956.42,1956.42
4810,1709,1,3319.66,3319.66
4811,608,1,3110.68,3110.68
4811,606,1,1213.74,1213.74
4811,610,1,2711.29,2711.29
4812,1204,1,3687.04,3687.04
4812,1205,1,2930.25,2930.25
4812,1202,1,3345.06,3345.06
4813,1001,1,1473.12,1473.12
4813,1008,1,3228.1,3228.1
4813,1004,1,3790.9,3790.9
4814,408,1,3344.81,3344.81
4814,403,1,4389.21,4389.21
4814,406,1,4084.06,4084.06
4815,1505,1,4545.86,4545.86
4816,1301,1,3993.25,3993.25
4816,1307,1,3964.57,3964.57
4816,1308,1,1288.96,1288.96
4817,1706,1,4957.18,4957.18
4817,1708,1,1364.71,1364.71
4818,1802,1,875.92,875.92
4819,1903,1,2242.54,2242.54
4820,1606,1,879.42,879.42
4820,1607,1,2791.5,2791.5
4820,1601,1,4454.8,4454.8
4821,1805,1,4399.36,4399.36
4822,2002,1,3598.42,3598.42
4823,1908,1,3892.84,3892.84
4823,1906,1,4589.11,4589.11
4824,604,1,4326.67,4326.67
4824,610,1,2711.29,2711.29
4825,2009,1,3121.17,3121.17
4825,2003,1,3408.93,3408.93
4825,2008,1,4840.87,4840.87
4826,805,1,2540.63,2540.63
4826,804,1,1695.63,1695.63
4826,809,1,3591.88,3591.88
4827,1306,1,962.64,962.64
4828,602,1,2419.05,2419.05
4828,605,1,3363.29,3363.29
4829,902,1,3127.27,3127.27
4829,905,1,4741.11,4741.11
4830,604,1,4326.67,4326.67
4831,208,1,4694.22,4694.22
4831,204,1,2910.38,2910.38
4831,205,1,3650.06,3650.06
4832,803,1,1086.08,1086.08
4832,807,1,3018.18,3018.18
4832,808,1,4346.71,4346.71
4833,1903,1,2242.54,2242.54
4833,1908,1,3892.84,3892.84
4833,1910,1,1459.75,1459.75
4834,206,1,2809.44,2809.44
4834,209,1,1354.11,1354.11
4834,203,1,3572.78,3572.78
4835,1104,1,3429.75,3429.75
4836,709,1,3979.05,3979.05
4836,706,1,4247.5,4247.5
4836,710,1,3321.37,3321.37
4837,1804,1,2743.26,2743.26
4838,204,1,2910.38,2910.38
4838,203,1,3572.78,3572.78
4838,208,1,4694.22,4694.22
4839,807,1,3018.18,3018.18
4839,805,1,2540.63,2540.63
4839,803,1,1086.08,1086.08
4840,1808,1,4007.55,4007.55
4840,1809,1,3170.41,3170.41
4841,1206,1,4984.67,4984.67
4842,1903,1,2242.54,2242.54
4842,1902,1,3262.94,3262.94
4843,1004,1,3790.9,3790.9
4843,1008,1,3228.1,3228.1
4843,1009,1,1146.89,1146.89
4844,1003,1,2996.95,2996.95
4844,1004,1,3790.9,3790.9
4845,1110,1,3349.22,3349.22
4845,1105,1,4036.63,4036.63
4845,1101,1,3716.09,3716.09
4846,609,1,2246.95,2246.95
4846,605,1,3363.29,3363.29
4847,1210,1,3383.16,3383.16
4847,1205,1,2930.25,2930.25
4847,1204,1,3687.04,3687.04
4848,1708,1,1364.71,1364.71
4848,1706,1,4957.18,4957.18
4849,1406,1,1232.1,1232.1
4849,1402,1,2426.96,2426.96
4849,1410,1,2548.95,2548.95
4850,101,1,2032.62,2032.62
4850,106,1,4259.31,4259.31
4851,1006,1,2912.78,2912.78
4851,1001,1,1473.12,1473.12
4851,1010,1,1035.63,1035.63
4852,909,1,1364.03,1364.03
4852,910,1,1234.63,1234.63
4853,1707,1,1956.42,1956.42
4853,1706,1,4957.18,4957.18
4854,810,1,1639.62,1639.62
4854,809,1,3591.88,3591.88
4854,802,1,3532.64,3532.64
4855,1908,1,3892.84,3892.84
4855,1906,1,4589.11,4589.11
4855,1905,1,1960.29,1960.29
4856,505,1,3920.32,3920.32
4856,508,1,4453.14,4453.14
4856,503,1,4197.81,4197.81
4857,1708,1,1364.71,1364.71
4857,1707,1,1956.42,1956.42
4858,1204,1,3687.04,3687.04
4858,1202,1,3345.06,3345.06
4859,1101,1,3716.09,3716.09
4859,1108,1,4021.08,4021.08
4859,1103,1,4175.85,4175.85
4860,1809,1,3170.41,3170.41
4860,1803,1,3326.89,3326.89
4860,1807,1,1574.08,1574.08
4861,2004,1,1537.11,1537.11
4861,2007,1,2641.9,2641.9
4861,2006,1,2887.5,2887.5
4862,102,1,2803.33,2803.33
4863,1905,1,1960.29,1960.29
4863,1910,1,1459.75,1459.75
4863,1909,1,773.53,773.53
4864,608,1,3110.68,3110.68
4864,609,1,2246.95,2246.95
4865,1309,1,4001.42,4001.42
4865,1302,1,3366.99,3366.99
4865,1304,1,3431.27,3431.27
4866,403,1,4389.21,4389.21
4866,410,1,3634.12,3634.12
4866,406,1,4084.06,4084.06
4867,1701,1,1416.67,1416.67
4867,1702,1,2615.56,2615.56
4868,402,1,4440.97,4440.97
4868,403,1,4389.21,4389.21
4869,905,1,4741.11,4741.11
4870,309,1,2296.15,2296.15
4870,308,1,3191.58,3191.58
4871,1408,1,3726.67,3726.67
4872,302,1,4094.34,4094.34
4872,308,1,3191.58,3191.58
4873,1107,1,2977.86,2977.86
4873,1108,1,4021.08,4021.08
4873,1109,1,1206.21,1206.21
4874,1301,1,3993.25,3993.25
4874,1302,1,3366.99,3366.99
4874,1308,1,1288.96,1288.96
4875,1208,1,1352.46,1352.46
4876,1806,1,3848.03,3848.03
4876,1807,1,1574.08,1574.08
4877,1810,1,4556.66,4556.66
4877,1807,1,1574.08,1574.08
4878,608,1,3110.68,3110.68
4879,308,1,3191.58,3191.58
4880,807,1,3018.18,3018.18
4880,808,1,4346.71,4346.71
4881,208,1,4694.22,4694.22
4881,203,1,3572.78,3572.78
4881,205,1,3650.06,3650.06
4882,701,1,3524.28,3524.28
4882,704,1,4554.36,4554.36
4882,710,1,3321.37,3321.37
4883,104,1,3698.16,3698.16
4883,103,1,2740.58,2740.58
4883,102,1,2803.33,2803.33
4884,604,1,4326.67,4326.67
4884,601,1,3024.91,3024.91
4885,2005,1,2228.54,2228.54
4885,2004,1,1537.11,1537.11
4886,809,1,3591.88,3591.88
4887,1808,1,4007.55,4007.55
4888,903,1,4147.26,4147.26
4888,908,1,1076.95,1076.95
4888,902,1,3127.27,3127.27
4889,1103,1,4175.85,4175.85
4890,908,1,1076.95,1076.95
4891,707,1,3059.99,3059.99
4891,710,1,3321.37,3321.37
4892,1005,1,1416.14,1416.14
4892,1009,1,1146.89,1146.89
4893,1004,1,3790.9,3790.9
4893,1009,1,1146.89,1146.89
4893,1005,1,1416.14,1416.14
4894,1005,1,1416.14,1416.14
4894,1010,1,1035.63,1035.63
4895,1503,1,1772.07,1772.07
4895,1504,1,4027.86,4027.86
4895,1505,1,4545.86,4545.86
4896,1802,1,875.92,875.92
4897,604,1,4326.67,4326.67
4897,607,1,1236.91,1236.91
4897,605,1,3363.29,3363.29
4898,1003,1,2996.95,2996.95
4898,1006,1,2912.78,2912.78
4898,1002,1,3587.52,3587.52
4899,1903,1,2242.54,2242.54
4900,402,1,4440.97,4440.97
4900,410,1,3634.12,3634.12
4901,906,1,2011.01,2011.01
4901,909,1,1364.03,1364.03
4901,902,1,3127.27,3127.27
4902,1709,1,3319.66,3319.66
4903,209,1,1354.11,1354.11
4904,202,1,4921.05,4921.05
4904,208,1,4694.22,4694.22
4904,201,1,4394.81,4394.81
4905,201,1,4394.81,4394.81
4905,202,1,4921.05,4921.05
4906,1307,1,3964.57,3964.57
4906,1301,1,3993.25,3993.25
4907,1407,1,1181.01,1181.01
4907,1401,1,3425.8,3425.8
4907,1405,1,3091.63,3091.63
4908,1306,1,962.64,962.64
4909,402,1,4440.97,4440.97
4910,202,1,4921.05,4921.05
4910,208,1,4694.22,4694.22
4910,205,1,3650.06,3650.06
4911,1807,1,1574.08,1574.08
4911,1808,1,4007.55,4007.55
4912,201,1,4394.81,4394.81
4912,203,1,3572.78,3572.78
4913,1202,1,3345.06,3345.06
4914,1904,1,3971.86,3971.86
4914,1908,1,3892.84,3892.84
4915,803,1,1086.08,1086.08
4915,810,1,1639.62,1639.62
4915,806,1,953.08,953.08
4916,1807,1,1574.08,1574.08
4917,1708,1,1364.71,1364.71
4917,1709,1,3319.66,3319.66
4917,1710,1,3115.43,3115.43
4918,1802,1,875.92,875.92
4918,1810,1,4556.66,4556.66
4918,1809,1,3170.41,3170.41
4919,201,1,4394.81,4394.81
4919,204,1,2910.38,2910.38
4919,203,1,3572.78,3572.78
4920,1008,1,3228.1,3228.1
4920,1004,1,3790.9,3790.9
4921,505,1,3920.32,3920.32
4921,502,1,5078.85,5078.85
4921,508,1,4453.14,4453.14
4922,1905,1,1960.29,1960.29
4923,102,1,2803.33,2803.33
4923,108,1,4860.8,4860.8
4923,109,1,1454.3,1454.3
4924,205,1,3650.06,3650.06
4924,209,1,1354.11,1354.11
4924,201,1,4394.81,4394.81
4925,908,1,1076.95,1076.95
4925,906,1,2011.01,2011.01
4925,909,1,1364.03,1364.03
4926,1705,1,1549.01,1549.01
4927,1201,1,2350.76,2350.76
4928,2010,1,4107.47,4107.47
4928,2005,1,2228.54,2228.54
4928,2006,1,2887.5,2887.5
4929,1610,1,1868.93,1868.93
4929,1601,1,4454.8,4454.8
4930,604,1,4326.67,4326.67
4930,602,1,2419.05,2419.05
4930,610,1,2711.29,2711.29
4931,1707,1,1956.42,1956.42
4932,903,1,4147.26,4147.26
4932,908,1,1076.95,1076.95
4932,909,1,1364.03,1364.03
4933,303,1,1518.77,1518.77
4933,308,1,3191.58,3191.58
4933,310,1,3120.17,3120.17
4934,706,1,4247.5,4247.5
4934,708,1,1070.28,1070.28
4935,1206,1,4984.67,4984.67
4935,1201,1,2350.76,2350.76
4936,1809,1,3170.41,3170.41
4937,702,1,1963.01,1963.01
4938,810,1,1639.62,1639.62
4938,808,1,4346.71,4346.71
4938,803,1,1086.08,1086.08
4939,105,1,2074.83,2074.83
4939,104,1,3698.16,3698.16
4939,108,1,4860.8,4860.8
4940,1708,1,1364.71,1364.71
4940,1705,1,1549.01,1549.01
4940,1709,1,3319.66,3319.66
4941,1102,1,1364.77,1364.77
4941,1106,1,3418.45,3418.45
4941,1104,1,3429.75,3429.75
4942,1705,1,1549.01,1549.01
4942,1706,1,4957.18,4957.18
4942,1701,1,1416.67,1416.67
4943,907,1,3063.05,3063.05
4943,906,1,2011.01,2011.01
4943,902,1,3127.27,3127.27
4944,2007,1,2641.9,2641.9
4944,2008,1,4840.87,4840.87
4945,305,1,2879.27,2879.27
4945,306,1,4809.36,4809.36
4946,301,1,1008.07,1008.07
4946,305,1,2879.27,2879.27
4947,805,1,2540.63,2540.63
4947,807,1,3018.18,3018.18
4947,802,1,3532.64,3532.64
4948,1802,1,875.92,875.92
4949,1201,1,2350.76,2350.76
4949,1206,1,4984.67,4984.67
4949,1202,1,3345.06,3345.06
4950,209,1,1354.11,1354.11
4950,204,1,2910.38,2910.38
4951,809,1,3591.88,3591.88
4951,805,1,2540.63,2540.63
4951,802,1,3532.64,3532.64
4952,110,1,1227.79,1227.79
4953,409,1,2480.97,2480.97
4954,1409,1,2324.63,2324.63
4954,1407,1,1181.01,1181.01
4955,1204,1,3687.04,3687.04
4955,1207,1,3902.84,3902.84
4956,609,1,2246.95,2246.95
4957,1202,1,3345.06,3345.06
4957,1207,1,3902.84,3902.84
4958,306,1,4809.36,4809.36
4959,702,1,1963.01,1963.01
4959,704,1,4554.36,4554.36
4960,1005,1,1416.14,1416.14
4961,1907,1,3229.82,3229.82
4962,1301,1,3993.25,3993.25
4962,1307,1,3964.57,3964.57
4963,1707,1,1956.42,1956.42
4964,2006,1,2887.5,2887.5
4965,2003,1,3408.93,3408.93
4966,1406,1,1232.1,1232.1
4966,1405,1,3091.63,3091.63
4967,1702,1,2615.56,2615.56
4968,607,1,1236.91,1236.91
4968,602,1,2419.05,2419.05
4969,1701,1,1416.67,1416.67
4969,1709,1,3319.66,3319.66
4970,510,1,3746.72,3746.72
4970,508,1,4453.14,4453.14
4971,510,1,3746.72,3746.72
4971,509,1,1930.11,1930.11
4971,507,1,4238.21,4238.21
4972,1107,1,2977.86,2977.86
4973,205,1,3650.06,3650.06
4974,406,1,4084.06,4084.06
4975,107,1,1206.94,1206.94
4975,105,1,2074.83,2074.83
4976,1407,1,1181.01,1181.01
4976,1410,1,2548.95,2548.95
4976,1401,1,3425.8,3425.8
4977,407,1,3410.16,3410.16
4977,403,1,4389.21,4389.21
4978,709,1,3979.05,3979.05
4978,701,1,3524.28,3524.28
4979,1204,1,3687.04,3687.04
4980,1810,1,4556.66,4556.66
4980,1802,1,875.92,875.92
4980,1803,1,3326.89,3326.89
4981,708,1,1070.28,1070.28
4982,806,1,953.08,953.08
4983,702,1,1963.01,1963.01
4984,1001,1,1473.12,1473.12
4984,1002,1,3587.52,3587.52
4984,1008,1,3228.1,3228.1
4985,501,1,3043.32,3043.32
4985,506,1,1320.62,1320.62
4985,505,1,3920.32,3920.32
4986,1903,1,2242.54,2242.54
4986,1906,1,4589.11,4589.11
4986,1904,1,3971.86,3971.86
4987,1201,1,2350.76,2350.76
4987,1210,1,3383.16,3383.16
4987,1207,1,3902.84,3902.84
4988,1006,1,2912.78,2912.78
4988,1009,1,1146.89,1146.89
4988,1010,1,1035.63,1035.63
4989,1807,1,1574.08,1574.08
4990,1907,1,3229.82,3229.82
4990,1903,1,2242.54,2242.54
4991,1803,1,3326.89,3326.89
4991,1804,1,2743.26,2743.26
4991,1807,1,1574.08,1574.08
4992,709,1,3979.05,3979.05
4992,710,1,3321.37,3321.37
4993,708,1,1070.28,1070.28
4994,509,1,1930.11,1930.11
4994,502,1,5078.85,5078.85
4995,1602,1,3226.88,3226.88
4995,1610,1,1868.93,1868.93
4995,1608,1,4395.55,4395.55
4996,104,1,3698.16,3698.16
4996,106,1,4259.31,4259.31
4996,101,1,2032.62,2032.62
4997,102,1,2803.33,2803.33
4997,108,1,4860.8,4860.8
4997,103,1,2740.58,2740.58
4998,1205,1,2930.25,2930.25
4999,1310,1,3335.35,3335.35
5000,309,1,2296.15,2296.15
5000,303,1,1518.77,1518.77
5001,1110,1,3349.22,3349.22
5001,1105,1,4036.63,4036.63
5001,1109,1,1206.21,1206.21
5002,1904,1,3971.86,3971.86
5003,407,1,3410.16,3410.16
5003,408,1,3344.81,3344.81
5004,1605,1,2384.43,2384.43
5004,1607,1,2791.5,2791.5
5005,1708,1,1364.71,1364.71
5005,1709,1,3319.66,3319.66
5005,1706,1,4957.18,4957.18
5006,103,1,2740.58,2740.58
5006,104,1,3698.16,3698.16
5006,106,1,4259.31,4259.31
5007,203,1,3572.78,3572.78
5007,209,1,1354.11,1354.11
5007,205,1,3650.06,3650.06
5008,305,1,2879.27,2879.27
5008,308,1,3191.58,3191.58
5009,1204,1,3687.04,3687.04
5009,1202,1,3345.06,3345.06
5009,1210,1,3383.16,3383.16
5010,910,1,1234.63,1234.63
5011,1708,1,1364.71,1364.71
5012,410,1,3634.12,3634.12
5013,1706,1,4957.18,4957.18
5014,1508,1,4562.2,4562.2
5014,1503,1,1772.07,1772.07
5014,1506,1,1130.52,1130.52
5015,1802,1,875.92,875.92
5015,1809,1,3170.41,3170.41
5015,1810,1,4556.66,4556.66
5016,1306,1,962.64,962.64
5016,1305,1,3970.1,3970.1
5017,1808,1,4007.55,4007.55
5017,1809,1,3170.41,3170.41
5017,1804,1,2743.26,2743.26
5018,1602,1,3226.88,3226.88
5019,205,1,3650.06,3650.06
5019,209,1,1354.11,1354.11
5019,201,1,4394.81,4394.81
5020,609,1,2246.95,2246.95
5021,1706,1,4957.18,4957.18
5022,1010,1,1035.63,1035.63
5022,1009,1,1146.89,1146.89
5022,1002,1,3587.52,3587.52
5023,710,1,3321.37,3321.37
5023,706,1,4247.5,4247.5
5023,707,1,3059.99,3059.99
5024,402,1,4440.97,4440.97
5024,401,1,3356.73,3356.73
5025,1607,1,2791.5,2791.5
5025,1608,1,4395.55,4395.55
5026,1810,1,4556.66,4556.66
5026,1808,1,4007.55,4007.55
5026,1809,1,3170.41,3170.41
5027,905,1,4741.11,4741.11
5027,903,1,4147.26,4147.26
5028,608,1,3110.68,3110.68
5028,610,1,2711.29,2711.29
5028,603,1,4150.51,4150.51
5029,809,1,3591.88,3591.88
5030,709,1,3979.05,3979.05
5031,1108,1,4021.08,4021.08
5031,1105,1,4036.63,4036.63
5031,1102,1,1364.77,1364.77
5032,501,1,3043.32,3043.32
5032,504,1,2958.12,2958.12
5033,2004,1,1537.11,1537.11
5034,1005,1,1416.14,1416.14
5035,1908,1,3892.84,3892.84
5035,1902,1,3262.94,3262.94
5035,1910,1,1459.75,1459.75
5036,1610,1,1868.93,1868.93
5036,1601,1,4454.8,4454.8
5036,1606,1,879.42,879.42
5037,807,1,3018.18,3018.18
5037,808,1,4346.71,4346.71
5038,608,1,3110.68,3110.68
5038,610,1,2711.29,2711.29
5039,1808,1,4007.55,4007.55
5039,1810,1,4556.66,4556.66
5039,1807,1,1574.08,1574.08
5040,1002,1,3587.52,3587.52
5040,1010,1,1035.63,1035.63
5041,1210,1,3383.16,3383.16
5041,1201,1,2350.76,2350.76
5041,1207,1,3902.84,3902.84
5042,410,1,3634.12,3634.12
5042,406,1,4084.06,4084.06
5043,1008,1,3228.1,3228.1
5043,1005,1,1416.14,1416.14
5044,1307,1,3964.57,3964.57
5044,1306,1,962.64,962.64
5045,1108,1,4021.08,4021.08
5046,1505,1,4545.86,4545.86
5046,1503,1,1772.07,1772.07
5047,1401,1,3425.8,3425.8
5047,1408,1,3726.67,3726.67
5048,1902,1,3262.94,3262.94
5048,1908,1,3892.84,3892.84
5049,310,1,3120.17,3120.17
5050,1706,1,4957.18,4957.18
5050,1709,1,3319.66,3319.66
5051,1009,1,1146.89,1146.89
5051,1002,1,3587.52,3587.52
5052,1009,1,1146.89,1146.89
5053,1604,1,1647.86,1647.86
5053,1601,1,4454.8,4454.8
5053,1607,1,2791.5,2791.5
5054,1204,1,3687.04,3687.04
5055,204,1,2910.38,2910.38
5055,208,1,4694.22,4694.22
5056,1407,1,1181.01,1181.01
5056,1401,1,3425.8,3425.8
5057,2002,1,3598.42,3598.42
5057,2006,1,2887.5,2887.5
5058,1804,1,2743.26,2743.26
5059,1907,1,3229.82,3229.82
5059,1908,1,3892.84,3892.84
5059,1902,1,3262.94,3262.94
5060,1710,1,3115.43,3115.43
5060,1708,1,1364.71,1364.71
5060,1701,1,1416.67,1416.67
5061,501,1,3043.32,3043.32
5062,910,1,1234.63,1234.63
5062,903,1,4147.26,4147.26
5062,902,1,3127.27,3127.27
5063,707,1,3059.99,3059.99
5064,109,1,1454.3,1454.3
5064,106,1,4259.31,4259.31
5064,110,1,1227.79,1227.79
5065,702,1,1963.01,1963.01
5065,708,1,1070.28,1070.28
5065,703,1,4240.62,4240.62
5066,503,1,4197.81,4197.81
5067,503,1,4197.81,4197.81
5068,105,1,2074.83,2074.83
5068,108,1,4860.8,4860.8
5069,303,1,1518.77,1518.77
5069,310,1,3120.17,3120.17
5070,1705,1,1549.01,1549.01
5070,1704,1,1022.79,1022.79
5070,1708,1,1364.71,1364.71
5071,1907,1,3229.82,3229.82
5071,1905,1,1960.29,1960.29
5072,208,1,4694.22,4694.22
5072,204,1,2910.38,2910.38
5072,209,1,1354.11,1354.11
5073,905,1,4741.11,4741.11
5074,1606,1,879.42,879.42
5075,1903,1,2242.54,2242.54
5075,1908,1,3892.84,3892.84
5076,1208,1,1352.46,1352.46
5076,1210,1,3383.16,3383.16
5076,1201,1,2350.76,2350.76
5077,310,1,3120.17,3120.17
5077,305,1,2879.27,2879.27
5077,306,1,4809.36,4809.36
5078,2001,1,2948.54,2948.54
5078,2009,1,3121.17,3121.17
5078,2003,1,3408.93,3408.93
5079,906,1,2011.01,2011.01
5079,908,1,1076.95,1076.95
5079,905,1,4741.11,4741.11
5080,807,1,3018.18,3018.18
5080,806,1,953.08,953.08
5081,1604,1,1647.86,1647.86
5082,108,1,4860.8,4860.8
5082,107,1,1206.94,1206.94
5082,106,1,4259.31,4259.31
5083,1002,1,3587.52,3587.52
5084,606,1,1213.74,1213.74
5084,610,1,2711.29,2711.29
5084,604,1,4326.67,4326.67
5085,206,1,2809.44,2809.44
5086,603,1,4150.51,4150.51
5086,609,1,2246.95,2246.95
5086,610,1,2711.29,2711.29
5087,1506,1,1130.52,1130.52
5087,1501,1,3835.32,3835.32
5087,1508,1,4562.2,4562.2
