id,pedidoId,repartidorId,fecha_asignacion,fecha_entrega,estado,distancia_km
5060,5060,16,2025-05-23 19:58:34.487280,,en_camino,9.76
5061,5061,4,2025-06-01 11:35:30.000000,2025-06-01 12:18:30,completado,5.02
5063,5063,3,2025-06-18 03:26:21.000000,2025-06-18 03:50:21,completado,2.35
5064,5064,24,2025-06-19 07:15:35.000000,2025-06-19 08:14:35,completado,9.17
5065,5065,45,2025-06-02 20:32:52.000000,2025-06-02 21:22:52,completado,6.57
5066,5066,37,2025-06-02 04:05:36.000000,2025-06-02 04:34:36,completado,7.36
5067,5067,39,2025-06-07 06:53:01.000000,2025-06-07 07:30:01,completado,7.11
5068,5068,6,2025-06-06 12:34:34.487280,,en_camino,3.87
5072,5072,33,2025-06-09 09:20:38.000000,2025-06-09 10:06:38,completado,3.47
5073,5073,34,2025-06-09 20:29:09.000000,2025-06-09 21:20:09,completado,7.43
5074,5074,17,2025-05-28 23:39:04.000000,2025-05-29 00:32:04,completado,2.51
5076,5076,33,2025-06-01 01:04:41.000000,2025-06-01 01:50:41,completado,5.3
5077,5077,39,2025-05-27 01:29:21.000000,2025-05-27 02:07:21,completado,5.28
5078,5078,42,2025-05-28 04:36:04.000000,2025-05-28 05:24:04,completado,4.13
5080,5080,6,2025-05-29 05:50:48.000000,2025-05-29 07:04:48,completado,5.4
5081,5081,26,2025-06-10 00:53:34.487280,,en_camino,5.96
5082,5082,37,2025-05-29 11:48:42.000000,2025-05-29 13:07:42,completado,7.56
5083,5083,36,2025-06-13 08:15:09.000000,2025-06-13 09:17:09,completado,8.09
5084,5084,38,2025-06-12 07:39:34.487280,,en_camino,9.95
5085,5085,24,2025-06-11 08:30:34.487280,,en_camino,4.63
5086,5086,23,2025-06-18 06:51:44.000000,2025-06-18 07:08:44,completado,5.02
5087,5087,8,2025-06-09 20:58:34.487280,,en_camino,2.07
5088,5088,12,2025-05-31 17:41:51.000000,2025-05-31 18:39:51,completado,8.14
5089,5089,8,2025-06-08 22:48:40.000000,2025-06-08 23:24:40,completado,2.98
5091,5091,1,2025-05-30 09:53:33.000000,2025-05-30 11:00:33,completado,3.99
5093,5093,33,2025-06-02 11:08:34.487280,,en_camino,2.84
5094,5094,33,2025-06-15 19:55:17.000000,2025-06-15 20:39:17,completado,4.3
5096,5096,31,2025-05-25 23:55:35.000000,2025-05-26 00:40:35,completado,9.68
5097,5097,24,2025-06-09 02:06:34.487280,,en_camino,2.14
5098,5098,4,2025-06-11 16:41:30.000000,2025-06-11 17:55:30,completado,2.27
5099,5099,50,2025-05-29 10:10:09.000000,2025-05-29 11:10:09,completado,7.7
5100,5100,48,2025-05-23 11:42:01.000000,2025-05-23 12:38:01,completado,2.26
5101,5101,42,2025-06-02 07:57:34.487280,,en_camino,7.65
5102,5102,1,2025-05-28 21:38:34.000000,2025-05-28 22:31:34,completado,6.39
5103,5103,31,2025-05-26 02:03:44.000000,2025-05-26 02:40:44,completado,1.9
5105,5105,36,2025-05-22 15:31:34.000000,2025-05-22 16:24:34,completado,1.97
5106,5106,25,2025-06-11 09:38:18.000000,2025-06-11 10:13:18,completado,2.74
5107,5107,42,2025-05-28 06:27:25.000000,2025-05-28 07:03:25,completado,5.18
5108,5108,20,2025-06-18 14:17:53.000000,2025-06-18 15:05:53,completado,1.95
5109,5109,45,2025-06-09 02:54:25.000000,2025-06-09 03:14:25,completado,7.63
5110,5110,12,2025-06-14 02:28:57.000000,2025-06-14 02:59:57,completado,8.32
5111,5111,34,2025-06-07 11:56:07.000000,2025-06-07 12:38:07,completado,1.94
5113,5113,17,2025-06-13 02:37:51.000000,2025-06-13 03:00:51,completado,7.76
5114,5114,34,2025-05-29 06:53:51.000000,2025-05-29 08:11:51,completado,6.54
5116,5116,28,2025-06-12 05:01:36.000000,2025-06-12 05:25:36,completado,5.99
5118,5118,32,2025-06-14 17:19:02.000000,2025-06-14 18:14:02,completado,2.98
5119,5119,45,2025-06-16 20:44:58.000000,2025-06-16 21:52:58,completado,3.31
5120,5120,48,2025-06-16 19:31:19.000000,2025-06-16 20:27:19,completado,9.9
5121,5121,48,2025-05-23 17:56:36.000000,2025-05-23 18:54:36,completado,3.21
5122,5122,40,2025-05-25 05:39:34.487280,,en_camino,9.47
5123,5123,48,2025-06-11 17:09:08.000000,2025-06-11 17:58:08,completado,1.93
5125,5125,12,2025-06-05 02:49:31.000000,2025-06-05 03:23:31,completado,7.48
5126,5126,34,2025-06-01 01:01:30.000000,2025-06-01 01:37:30,completado,9.48
5127,5127,37,2025-05-22 15:48:41.000000,2025-05-22 16:31:41,completado,5.36
5128,5128,32,2025-06-01 23:47:07.000000,2025-06-02 00:23:07,completado,9.38
5129,5129,45,2025-05-25 04:37:09.000000,2025-05-25 05:23:09,completado,3.24
5130,5130,18,2025-06-19 15:10:34.487280,,en_camino,2.66
5131,5131,12,2025-06-09 11:27:24.000000,2025-06-09 11:59:24,completado,6.88
5132,5132,12,2025-05-26 06:20:07.000000,2025-05-26 06:59:07,completado,3.89
5133,5133,21,2025-05-21 15:56:05.000000,2025-05-21 16:55:05,completado,8.56
5134,5134,23,2025-05-28 17:54:34.487280,,en_camino,6.97
5135,5135,22,2025-05-26 10:33:31.000000,2025-05-26 11:16:31,completado,3.03
5136,5136,39,2025-05-21 17:53:09.000000,2025-05-21 18:13:09,completado,8.68
5137,5137,32,2025-05-31 03:29:52.000000,2025-05-31 04:23:52,completado,3.57
5138,5138,12,2025-06-07 11:14:38.000000,2025-06-07 12:26:38,completado,6.46
5139,5139,4,2025-05-29 04:21:34.487280,,en_camino,5.44
5140,5140,34,2025-06-03 16:22:23.000000,2025-06-03 17:22:23,completado,2.36
5142,5142,28,2025-05-22 18:53:20.000000,2025-05-22 19:51:20,completado,3.05
5143,5143,17,2025-06-09 02:47:35.000000,2025-06-09 03:26:35,completado,4.02
5145,5145,33,2025-06-07 16:53:10.000000,2025-06-07 17:42:10,completado,4.46
5146,5146,16,2025-05-29 02:46:35.000000,2025-05-29 03:56:35,completado,9.95
5147,5147,45,2025-06-08 05:54:34.487280,,en_camino,1.88
5148,5148,40,2025-05-22 16:20:55.000000,2025-05-22 17:13:55,completado,6.64
5149,5149,38,2025-05-27 18:40:32.000000,2025-05-27 19:20:32,completado,2.04
5150,5150,31,2025-05-26 19:10:41.000000,2025-05-26 19:47:41,completado,1.91
5151,5151,9,2025-05-22 01:57:34.487280,,en_camino,2.16
5155,5155,10,2025-06-09 15:46:34.487280,,en_camino,2.58
5156,5156,28,2025-06-07 05:21:34.487280,,en_camino,9.09
5157,5157,4,2025-06-10 14:38:45.000000,2025-06-10 15:32:45,completado,9.11
5159,5159,36,2025-05-29 13:48:03.000000,2025-05-29 14:11:03,completado,7.05
5161,5161,33,2025-06-10 11:03:59.000000,2025-06-10 12:01:59,completado,6.46
5162,5162,3,2025-06-14 09:11:17.000000,2025-06-14 09:49:17,completado,6.03
5163,5163,37,2025-06-06 12:11:34.487280,,en_camino,7.15
5166,5166,48,2025-06-15 12:37:41.000000,2025-06-15 13:00:41,completado,6.83
5167,5167,6,2025-06-07 00:55:28.000000,2025-06-07 01:36:28,completado,9.43
5169,5169,24,2025-06-02 02:19:52.000000,2025-06-02 02:51:52,completado,6.29
5170,5170,8,2025-06-16 03:34:11.000000,2025-06-16 04:03:11,completado,7.71
5171,5171,34,2025-06-08 19:51:54.000000,2025-06-08 20:38:54,completado,2.07
5172,5172,29,2025-06-06 22:12:18.000000,2025-06-06 23:22:18,completado,8.99
5174,5174,29,2025-05-31 20:24:34.487280,,en_camino,2.64
5175,5175,44,2025-06-01 11:30:33.000000,2025-06-01 12:33:33,completado,8.32
5176,5176,32,2025-06-10 21:08:34.487280,,en_camino,7.93
5178,5178,29,2025-05-31 15:19:42.000000,2025-05-31 16:13:42,completado,3.32
5179,5179,12,2025-06-07 06:22:03.000000,2025-06-07 07:40:03,completado,6.44
5181,5181,36,2025-06-18 12:20:04.000000,2025-06-18 12:53:04,completado,8.19
5183,5183,10,2025-05-25 19:10:34.487280,,en_camino,5.03
5185,5185,23,2025-06-04 10:16:00.000000,2025-06-04 11:33:00,completado,3.37
5186,5186,17,2025-06-06 12:54:15.000000,2025-06-06 14:01:15,completado,2.44
5187,5187,31,2025-06-12 03:14:10.000000,2025-06-12 03:39:10,completado,4.55
5188,5188,45,2025-05-30 18:37:19.000000,2025-05-30 19:22:19,completado,6.43
5189,5189,3,2025-06-04 21:10:34.487280,,en_camino,5.6
5190,5190,34,2025-06-06 16:58:31.000000,2025-06-06 17:59:31,completado,5.46
5191,5191,50,2025-06-06 03:22:01.000000,2025-06-06 04:20:01,completado,2.6
5192,5192,48,2025-06-12 14:30:34.487280,,en_camino,5.91
5193,5193,23,2025-05-29 09:25:04.000000,2025-05-29 10:26:04,completado,8.56
5194,5194,8,2025-06-12 21:29:34.487280,,en_camino,5.03
5196,5196,26,2025-05-22 12:44:34.487280,,en_camino,1.94
5197,5197,21,2025-05-21 09:55:33.000000,2025-05-21 10:47:33,completado,2.06
5199,5199,42,2025-06-13 04:24:07.000000,2025-06-13 04:42:07,completado,9.59
5201,5201,25,2025-06-16 09:43:32.000000,2025-06-16 10:25:32,completado,6.54
5202,5202,30,2025-05-25 02:15:57.000000,2025-05-25 02:54:57,completado,7.98
5203,5203,3,2025-06-10 23:38:50.000000,2025-06-11 00:22:50,completado,3.21
5204,5204,22,2025-06-15 14:51:15.000000,2025-06-15 15:26:15,completado,2.59
5205,5205,29,2025-05-22 09:02:12.000000,2025-05-22 09:21:12,completado,3.63
5206,5206,18,2025-06-12 19:55:52.000000,2025-06-12 20:26:52,completado,5.0
5207,5207,9,2025-05-24 22:47:53.000000,2025-05-25 00:00:53,completado,2.34
5209,5209,12,2025-06-01 10:46:25.000000,2025-06-01 11:27:25,completado,3.81
5210,5210,16,2025-06-02 14:37:34.487280,,en_camino,8.27
5213,5213,25,2025-05-22 04:53:54.000000,2025-05-22 05:28:54,completado,5.29
5215,5215,37,2025-06-13 13:17:34.487280,,en_camino,4.04
5217,5217,6,2025-06-11 10:08:24.000000,2025-06-11 11:01:24,completado,2.93
5218,5218,17,2025-06-18 19:22:06.000000,2025-06-18 19:41:06,completado,3.89
5220,5220,31,2025-05-21 12:06:34.487280,,en_camino,3.19
5221,5221,3,2025-05-27 21:27:34.487280,,en_camino,4.46
5222,5222,8,2025-06-14 07:55:34.487280,,en_camino,8.28
5223,5223,33,2025-06-12 02:22:34.487280,,en_camino,6.33
5225,5225,38,2025-06-09 07:34:04.000000,2025-06-09 08:06:04,completado,7.9
5226,5226,31,2025-06-07 14:26:34.487280,,en_camino,7.07
5228,5228,10,2025-05-30 13:19:02.000000,2025-05-30 14:06:02,completado,3.65
5229,5229,42,2025-06-12 05:54:10.000000,2025-06-12 06:35:10,completado,4.63
5230,5230,34,2025-06-17 22:24:26.000000,2025-06-17 23:18:26,completado,3.44
5232,5232,32,2025-06-04 21:51:24.000000,2025-06-04 23:00:24,completado,5.7
5233,5233,44,2025-06-05 19:10:23.000000,2025-06-05 20:05:23,completado,2.47
5235,5235,12,2025-05-25 14:21:34.487280,,en_camino,8.33
5236,5236,8,2025-05-20 23:30:52.000000,2025-05-21 00:35:52,completado,7.89
5238,5238,16,2025-06-14 16:07:35.000000,2025-06-14 16:37:35,completado,6.31
5239,5239,9,2025-05-25 20:21:34.487280,,en_camino,5.16
5240,5240,4,2025-05-30 12:29:37.000000,2025-05-30 13:30:37,completado,6.38
5243,5243,18,2025-06-16 16:01:43.000000,2025-06-16 16:39:43,completado,4.77
5245,5245,16,2025-06-17 02:44:39.000000,2025-06-17 03:47:39,completado,9.06
5247,5247,1,2025-05-30 23:40:59.000000,2025-05-31 00:18:59,completado,6.19
5249,5249,45,2025-06-10 19:07:23.000000,2025-06-10 19:54:23,completado,4.02
5250,5250,39,2025-06-12 02:28:31.000000,2025-06-12 03:00:31,completado,1.8
5251,5251,48,2025-06-06 05:57:44.000000,2025-06-06 07:18:44,completado,4.93
5255,5255,48,2025-05-23 19:48:08.000000,2025-05-23 20:47:08,completado,8.99
5256,5256,38,2025-06-10 23:53:41.000000,2025-06-11 00:30:41,completado,9.7
5257,5257,10,2025-05-25 22:50:34.487280,,en_camino,2.71
5260,5260,29,2025-06-01 02:21:46.000000,2025-06-01 03:30:46,completado,4.87
5261,5261,28,2025-05-29 19:08:34.487280,,en_camino,5.73
5262,5262,20,2025-06-03 22:50:33.000000,2025-06-03 23:34:33,completado,9.85
5264,5264,20,2025-06-03 19:47:51.000000,2025-06-03 20:58:51,completado,3.06
5265,5265,10,2025-05-24 19:44:52.000000,2025-05-24 20:25:52,completado,9.02
5266,5266,22,2025-06-08 20:27:34.487280,,en_camino,2.01
5267,5267,36,2025-05-28 04:23:34.487280,,en_camino,8.14
5268,5268,23,2025-06-03 19:28:15.000000,2025-06-03 20:24:15,completado,1.85
5270,5270,3,2025-06-02 20:58:34.487280,,en_camino,8.48
5271,5271,42,2025-06-09 10:36:06.000000,2025-06-09 11:03:06,completado,6.64
5272,5272,50,2025-06-08 02:03:28.000000,2025-06-08 02:47:28,completado,5.99
5273,5273,1,2025-05-31 10:42:53.000000,2025-05-31 11:25:53,completado,4.51
5274,5274,29,2025-06-11 21:45:18.000000,2025-06-11 22:56:18,completado,4.56
5275,5275,16,2025-05-22 16:16:24.000000,2025-05-22 16:39:24,completado,7.51
5276,5276,24,2025-06-17 00:50:34.487280,,en_camino,5.37
5277,5277,16,2025-06-15 07:06:21.000000,2025-06-15 08:28:21,completado,6.27
5278,5278,28,2025-05-23 13:45:46.000000,2025-05-23 14:22:46,completado,2.78
5280,5280,23,2025-05-30 18:15:34.487280,,en_camino,2.44
5282,5282,37,2025-06-19 09:32:39.000000,2025-06-19 10:02:39,completado,3.63
5283,5283,23,2025-06-12 05:37:34.487280,,en_camino,5.03
5284,5284,37,2025-06-10 14:28:53.000000,2025-06-10 15:00:53,completado,1.81
5285,5285,50,2025-05-28 15:17:34.487280,,en_camino,7.44
5286,5286,23,2025-05-29 18:51:11.000000,2025-05-29 19:53:11,completado,6.7
5287,5287,25,2025-05-28 12:52:30.000000,2025-05-28 13:27:30,completado,9.51
5289,5289,32,2025-06-09 12:42:47.000000,2025-06-09 13:56:47,completado,8.24
5290,5290,38,2025-06-16 17:27:24.000000,2025-06-16 18:05:24,completado,3.21
5291,5291,16,2025-06-08 06:51:08.000000,2025-06-08 07:36:08,completado,7.61
5293,5293,39,2025-06-14 20:44:28.000000,2025-06-14 21:10:28,completado,2.86
5294,5294,26,2025-06-03 16:48:40.000000,2025-06-03 17:08:40,completado,5.33
5295,5295,1,2025-05-23 09:24:34.487280,,en_camino,4.22
5296,5296,32,2025-06-12 11:22:44.000000,2025-06-12 12:35:44,completado,4.71
5297,5297,3,2025-06-14 11:24:17.000000,2025-06-14 12:31:17,completado,9.98
5298,5298,37,2025-06-02 21:07:50.000000,2025-06-02 22:12:50,completado,9.29
5299,5299,32,2025-06-02 22:09:09.000000,2025-06-02 22:51:09,completado,7.19
5300,5300,10,2025-06-03 16:14:41.000000,2025-06-03 16:53:41,completado,4.18
5302,5302,10,2025-06-09 04:29:02.000000,2025-06-09 05:26:02,completado,9.57
5303,5303,45,2025-06-08 13:56:07.000000,2025-06-08 14:16:07,completado,3.86
5305,5305,16,2025-06-03 00:26:34.487280,,en_camino,8.27
5306,5306,36,2025-06-01 13:07:55.000000,2025-06-01 14:00:55,completado,3.84
5307,5307,40,2025-06-10 05:34:15.000000,2025-06-10 06:02:15,completado,8.84
5308,5308,22,2025-06-14 19:26:34.487280,,en_camino,2.3
5309,5309,33,2025-06-18 06:59:07.000000,2025-06-18 07:49:07,completado,5.88
5310,5310,8,2025-05-30 22:17:24.000000,2025-05-30 22:39:24,completado,6.3
5311,5311,31,2025-05-26 02:10:31.000000,2025-05-26 02:59:31,completado,9.41
5312,5312,36,2025-06-12 22:33:43.000000,2025-06-12 23:34:43,completado,6.88
5313,5313,33,2025-06-08 08:22:25.000000,2025-06-08 09:10:25,completado,5.15
5314,5314,8,2025-06-07 20:43:26.000000,2025-06-07 21:26:26,completado,9.27
5315,5315,30,2025-05-26 15:19:34.000000,2025-05-26 16:18:34,completado,4.36
5316,5316,40,2025-06-17 03:15:51.000000,2025-06-17 04:04:51,completado,4.37
5318,5318,44,2025-06-09 19:30:35.000000,2025-06-09 20:19:35,completado,7.63
5321,5321,12,2025-06-10 09:18:28.000000,2025-06-10 10:11:28,completado,6.01
5322,5322,9,2025-06-10 06:43:14.000000,2025-06-10 07:06:14,completado,3.95
5323,5323,1,2025-05-20 21:15:22.000000,2025-05-20 21:45:22,completado,5.93
5324,5324,20,2025-05-29 08:02:34.487280,,en_camino,6.58
5326,5326,42,2025-06-10 03:46:34.487280,,en_camino,9.64
5329,5329,29,2025-06-12 16:01:56.000000,2025-06-12 16:49:56,completado,8.6
5330,5330,24,2025-05-29 20:43:45.000000,2025-05-29 21:18:45,completado,1.85
5331,5331,39,2025-05-29 04:19:34.487280,,en_camino,9.84
5334,5334,34,2025-06-14 15:13:46.000000,2025-06-14 16:24:46,completado,3.69
5335,5335,42,2025-06-15 15:04:11.000000,2025-06-15 15:21:11,completado,2.88
5336,5336,39,2025-06-05 15:45:54.000000,2025-06-05 16:04:54,completado,5.68
5337,5337,31,2025-05-31 18:39:34.487280,,en_camino,8.65
5338,5338,21,2025-06-10 16:10:39.000000,2025-06-10 16:32:39,completado,8.42
5339,5339,49,2025-06-01 01:31:35.000000,2025-06-01 01:50:35,completado,8.47
5340,5340,23,2025-05-23 15:41:02.000000,2025-05-23 16:25:02,completado,4.96
5341,5341,26,2025-05-28 18:01:56.000000,2025-05-28 18:34:56,completado,7.65
5342,5342,16,2025-06-01 17:33:43.000000,2025-06-01 18:09:43,completado,7.77
5344,5344,39,2025-06-11 11:01:49.000000,2025-06-11 11:38:49,completado,5.54
5345,5345,48,2025-05-26 15:22:48.000000,2025-05-26 15:54:48,completado,2.57
5346,5346,10,2025-05-28 12:17:29.000000,2025-05-28 12:57:29,completado,6.49
5349,5349,20,2025-05-26 06:58:34.487280,,en_camino,1.89
5350,5350,20,2025-05-24 03:33:19.000000,2025-05-24 04:07:19,completado,4.06
5352,5352,10,2025-05-28 20:25:25.000000,2025-05-28 21:40:25,completado,9.14
5353,5353,34,2025-05-24 21:47:27.000000,2025-05-24 22:39:27,completado,1.68
5354,5354,32,2025-05-27 17:14:34.487280,,en_camino,5.78
5355,5355,28,2025-05-29 10:35:17.000000,2025-05-29 11:08:17,completado,4.11
5357,5357,10,2025-06-09 14:29:53.000000,2025-06-09 14:51:53,completado,9.51
5359,5359,25,2025-05-21 18:47:52.000000,2025-05-21 19:35:52,completado,9.69
5360,5360,9,2025-05-26 09:42:41.000000,2025-05-26 10:18:41,completado,7.64
5361,5361,40,2025-06-09 12:51:32.000000,2025-06-09 13:42:32,completado,9.17
5363,5363,31,2025-06-18 03:50:34.487280,,en_camino,6.12
5365,5365,22,2025-05-25 01:34:40.000000,2025-05-25 02:03:40,completado,4.39
5366,5366,44,2025-05-20 21:24:36.000000,2025-05-20 22:04:36,completado,6.36
5368,5368,39,2025-06-03 20:05:34.487280,,en_camino,1.68
5369,5369,20,2025-05-22 06:09:45.000000,2025-05-22 07:03:45,completado,8.19
5371,5371,38,2025-05-23 19:09:37.000000,2025-05-23 20:20:37,completado,3.84
5373,5373,38,2025-05-27 05:55:30.000000,2025-05-27 06:13:30,completado,6.05
5375,5375,49,2025-05-25 17:09:31.000000,2025-05-25 18:10:31,completado,4.46
5376,5376,26,2025-06-12 09:59:16.000000,2025-06-12 11:12:16,completado,8.31
5378,5378,6,2025-06-06 15:27:34.487280,,en_camino,9.76
5379,5379,9,2025-05-31 12:37:43.000000,2025-05-31 13:01:43,completado,5.07
5380,5380,17,2025-05-29 07:31:14.000000,2025-05-29 07:56:14,completado,4.42
5381,5381,50,2025-06-07 18:13:34.487280,,en_camino,3.21
5382,5382,21,2025-06-09 21:26:42.000000,2025-06-09 22:03:42,completado,7.33
5383,5383,36,2025-06-07 22:06:58.000000,2025-06-07 22:51:58,completado,3.08
5384,5384,29,2025-06-07 16:33:16.000000,2025-06-07 17:26:16,completado,6.34
5385,5385,22,2025-06-05 03:11:54.000000,2025-06-05 03:28:54,completado,5.64
5386,5386,30,2025-06-18 23:03:34.487280,,en_camino,8.44
5387,5387,23,2025-05-26 21:15:05.000000,2025-05-26 22:11:05,completado,1.55
5388,5388,48,2025-05-29 01:15:14.000000,2025-05-29 02:14:14,completado,6.54
5389,5389,6,2025-06-19 03:44:00.000000,2025-06-19 04:47:00,completado,9.2
5390,5390,12,2025-06-09 00:09:34.000000,2025-06-09 00:38:34,completado,3.81
5391,5391,37,2025-06-01 16:56:55.000000,2025-06-01 17:43:55,completado,8.68
5393,5393,50,2025-05-25 14:26:58.000000,2025-05-25 15:32:58,completado,7.65
5394,5394,28,2025-06-14 20:51:34.487280,,en_camino,3.79
5398,5398,24,2025-05-20 21:42:17.000000,2025-05-20 22:58:17,completado,5.73
5399,5399,33,2025-06-02 11:45:54.000000,2025-06-02 12:30:54,completado,3.54
5401,5401,22,2025-06-05 16:56:34.487280,,en_camino,9.75
5402,5402,28,2025-06-17 17:34:51.000000,2025-06-17 18:31:51,completado,2.23
5403,5403,40,2025-05-26 07:11:26.000000,2025-05-26 08:02:26,completado,6.19
5404,5404,23,2025-05-28 06:47:13.000000,2025-05-28 07:24:13,completado,7.78
5405,5405,32,2025-06-04 05:35:43.000000,2025-06-04 06:07:43,completado,1.98
5406,5406,3,2025-06-17 11:02:40.000000,2025-06-17 11:44:40,completado,8.47
5407,5407,16,2025-05-28 18:30:19.000000,2025-05-28 19:15:19,completado,7.0
5408,5408,44,2025-05-27 11:12:34.487280,,en_camino,8.88
5409,5409,34,2025-05-25 18:14:52.000000,2025-05-25 19:04:52,completado,8.36
5410,5410,50,2025-05-28 14:54:34.487280,,en_camino,8.01
5411,5411,39,2025-05-20 19:43:44.000000,2025-05-20 20:12:44,completado,7.28
5412,5412,49,2025-06-04 04:39:34.487280,,en_camino,2.69
5413,5413,34,2025-06-13 02:02:34.487280,,en_camino,9.91
5415,5415,8,2025-05-28 11:09:28.000000,2025-05-28 12:23:28,completado,5.11
5416,5416,3,2025-06-06 18:56:35.000000,2025-06-06 19:19:35,completado,8.75
5418,5418,39,2025-05-23 22:14:12.000000,2025-05-23 22:56:12,completado,7.45
5419,5419,18,2025-06-01 04:12:34.000000,2025-06-01 04:58:34,completado,2.36
5421,5421,40,2025-05-27 08:29:34.487280,,en_camino,2.15
5422,5422,40,2025-06-01 07:28:28.000000,2025-06-01 07:59:28,completado,5.18
5423,5423,36,2025-06-01 09:28:33.000000,2025-06-01 10:21:33,completado,3.98
5426,5426,24,2025-06-08 20:29:57.000000,2025-06-08 21:08:57,completado,3.07
5427,5427,18,2025-06-05 17:10:40.000000,2025-06-05 17:29:40,completado,9.63
5428,5428,20,2025-06-14 02:43:13.000000,2025-06-14 03:30:13,completado,4.82
5429,5429,20,2025-06-04 22:23:34.487280,,en_camino,2.26
5430,5430,25,2025-06-03 21:53:41.000000,2025-06-03 22:25:41,completado,4.8
5431,5431,34,2025-05-21 19:44:34.487280,,en_camino,8.37
5432,5432,6,2025-05-31 19:37:05.000000,2025-05-31 20:05:05,completado,4.38
5433,5433,9,2025-06-18 04:57:34.487280,,en_camino,8.96
5434,5434,42,2025-05-26 00:19:40.000000,2025-05-26 00:48:40,completado,3.67
5435,5435,33,2025-06-11 05:46:14.000000,2025-06-11 06:48:14,completado,3.57
5436,5436,12,2025-06-07 10:21:12.000000,2025-06-07 11:28:12,completado,3.08
5437,5437,28,2025-06-11 14:51:58.000000,2025-06-11 16:00:58,completado,9.41
5439,5439,12,2025-06-18 11:55:52.000000,2025-06-18 12:44:52,completado,6.49
5440,5440,9,2025-06-08 13:37:16.000000,2025-06-08 14:23:16,completado,9.83
5441,5441,21,2025-06-03 11:02:17.000000,2025-06-03 11:37:17,completado,4.83
5444,5444,44,2025-06-15 08:12:51.000000,2025-06-15 09:33:51,completado,7.1
5445,5445,8,2025-06-18 20:56:55.000000,2025-06-18 21:44:55,completado,5.09
5448,5448,49,2025-06-01 09:51:34.487280,,en_camino,2.54
5449,5449,44,2025-06-18 07:09:17.000000,2025-06-18 07:54:17,completado,9.59
5450,5450,29,2025-06-11 07:01:49.000000,2025-06-11 07:33:49,completado,8.54
5451,5451,26,2025-06-19 15:07:17.000000,2025-06-19 15:35:17,completado,7.71
5452,5452,48,2025-05-30 13:37:13.000000,2025-05-30 14:46:13,completado,6.82
5453,5453,32,2025-06-19 07:11:28.000000,2025-06-19 08:01:28,completado,5.44
5454,5454,3,2025-05-27 00:47:17.000000,2025-05-27 01:42:17,completado,9.88
5455,5455,25,2025-06-17 06:47:10.000000,2025-06-17 07:46:10,completado,8.93
5456,5456,23,2025-05-24 23:57:20.000000,2025-05-25 00:53:20,completado,9.35
5457,5457,3,2025-06-12 05:40:34.487280,,en_camino,8.47
5458,5458,30,2025-06-17 02:13:34.487280,,en_camino,3.07
5459,5459,50,2025-05-22 09:37:15.000000,2025-05-22 09:59:15,completado,7.5
5461,5461,39,2025-06-15 00:50:34.487280,,en_camino,5.2
5462,5462,45,2025-06-10 20:29:03.000000,2025-06-10 21:03:03,completado,5.1
5463,5463,6,2025-05-23 05:48:27.000000,2025-05-23 07:01:27,completado,8.16
5464,5464,49,2025-05-28 05:20:58.000000,2025-05-28 06:23:58,completado,7.97
5465,5465,17,2025-06-18 11:05:34.487280,,en_camino,4.15
5466,5466,26,2025-05-22 22:44:41.000000,2025-05-22 23:54:41,completado,1.69
5467,5467,42,2025-06-08 13:34:51.000000,2025-06-08 14:27:51,completado,3.82
5468,5468,33,2025-06-10 23:24:34.487280,,en_camino,8.59
5469,5469,16,2025-06-18 04:02:24.000000,2025-06-18 04:45:24,completado,8.47
5470,5470,3,2025-06-19 03:01:43.000000,2025-06-19 03:51:43,completado,3.52
5472,5472,42,2025-05-21 01:18:28.000000,2025-05-21 02:36:28,completado,9.94
5475,5475,21,2025-05-26 17:06:02.000000,2025-05-26 17:47:02,completado,6.16
5476,5476,33,2025-06-10 23:54:34.487280,,en_camino,3.89
5477,5477,42,2025-06-10 03:40:16.000000,2025-06-10 04:35:16,completado,7.55
5479,5479,45,2025-06-19 07:09:18.000000,2025-06-19 07:42:18,completado,3.45
5480,5480,40,2025-06-05 09:47:33.000000,2025-06-05 10:34:33,completado,9.02
5482,5482,4,2025-06-06 07:47:41.000000,2025-06-06 08:54:41,completado,7.86
5483,5483,39,2025-06-12 06:24:49.000000,2025-06-12 07:16:49,completado,7.26
5484,5484,36,2025-06-11 12:11:36.000000,2025-06-11 12:50:36,completado,3.29
5485,5485,21,2025-05-25 04:45:11.000000,2025-05-25 05:41:11,completado,8.04
5488,5488,4,2025-06-01 07:59:36.000000,2025-06-01 08:48:36,completado,3.59
5489,5489,6,2025-06-18 06:06:51.000000,2025-06-18 06:41:51,completado,7.72
5491,5491,48,2025-06-01 00:27:34.487280,,en_camino,3.64
5492,5492,31,2025-05-23 13:50:47.000000,2025-05-23 14:12:47,completado,2.22
5493,5493,34,2025-06-18 10:40:42.000000,2025-06-18 11:20:42,completado,8.69
5495,5495,37,2025-06-13 13:19:36.000000,2025-06-13 14:16:36,completado,6.14
5496,5496,32,2025-05-27 00:19:09.000000,2025-05-27 01:22:09,completado,6.11
5497,5497,12,2025-06-18 06:17:36.000000,2025-06-18 07:18:36,completado,2.32
5498,5498,23,2025-06-06 12:00:52.000000,2025-06-06 12:47:52,completado,8.73
5499,5499,20,2025-06-13 23:07:59.000000,2025-06-13 23:58:59,completado,3.85
5502,5502,25,2025-06-15 20:45:16.000000,2025-06-15 21:42:16,completado,6.83
